"АКВЕДУК"	"491-N"	"ГИДРОСООРУЖЕНИЕ"
"АКВЕДУК"	"5671-N"	"ДАМБА"
"АКВЕДУК"	"116497-N"	"ВИАДУК"
"АКВЕДУК"	"133812-N"	"ВОДОЗАБОР"
"АКВЕДУК"	"6106-N"	"ВОДОЗАБОР"
"АКВЕДУК"	"100022-N"	"РЕКА"
"АКВЕДУК"	"138562-N"	"РЕКА"
"АКВЕДУК"	"4160-N"	"МОСТ"
"АКСЕЛЬБАНТ"	"1256-N"	"ОДЕЯНИЕ"
"АКСЕЛЬБАНТ"	"126400-N"	"КАМЗОЛ"
"АКСЕЛЬБАНТ"	"108381-N"	"ПИДЖАК"
"АКСЕЛЬБАНТ"	"4004-N"	"КИТЕЛЬ"
"АКСЕЛЬБАНТ"	"108937-N"	"ШАРОВАРЫ"
"АКСЕЛЬБАНТ"	"141427-N"	"КОСТЮМЧИК"
"АКСЕЛЬБАНТ"	"108612-N"	"КОСТЮМЧИК"
"АКСЕЛЬБАНТ"	"4003-N"	"ФУРАЖКА"
"АКСЕЛЬБАНТ"	"125137-N"	"БАЛАХОН"
"АКСЕЛЬБАНТ"	"109518-N"	"ПЛАЩ"
"АКТИРОВАНИЕ"	"116273-N"	"ИЗОБЛИЧЕНИЕ"
"АКТИРОВАНИЕ"	"118765-N"	"СОКРЫТИЕ"
"АКТИРОВАНИЕ"	"117840-N"	"СОКРЫТИЕ"
"АКТИРОВАНИЕ"	"114364-N"	"ОТЛОВ"
"АКТИРОВАНИЕ"	"127386-N"	"ОТОЖДЕСТВЛЕНИЕ"
"АКТИРОВАНИЕ"	"129399-N"	"УСЫПЛЕНИЕ"
"АКТИРОВАНИЕ"	"115317-N"	"УСЫПЛЕНИЕ"
"АКТИРОВАНИЕ"	"115316-N"	"УСЫПЛЕНИЕ"
"АКТИРОВАНИЕ"	"107002-N"	"ЗАПЕЧАТЛЕНИЕ"
"АКТИРОВАНИЕ"	"118651-N"	"ЗАПЕЧАТЛЕНИЕ"
"АЛАВИТ"	"100046-N"	"НАРОДНОСТЬ"
"АЛАВИТ"	"9949-N"	"НАРОДНОСТЬ"
"АЛАВИТ"	"7739-N"	"ЭТНОС"
"АЛАВИТ"	"148389-N"	"НАРОД"
"АЛАВИТ"	"369-N"	"НАРОД"
"АЛАВИТ"	"106148-N"	"ТЮРОК"
"АЛАВИТ"	"138151-N"	"КОНФЕССИЯ"
"АЛАВИТ"	"105335-N"	"ЕВРЕЙ"
"АЛАВИТ"	"126363-N"	"СУННИТ"
"АЛАВИТ"	"2201-N"	"РЕЛИГИЯ"
"АЛЕКСАНДРИТ"	"3417-N"	"МИНЕРАЛ"
"АЛЕКСАНДРИТ"	"5690-N"	"ИЗУМРУД"
"АЛЕКСАНДРИТ"	"103-N"	"САМОЦВЕТ"
"АЛЕКСАНДРИТ"	"5689-N"	"БЕРИЛЛ"
"АЛЕКСАНДРИТ"	"7641-N"	"ЖЕМЧУГ"
"АЛЕКСАНДРИТ"	"8961-N"	"БИРЮЗА"
"АЛЕКСАНДРИТ"	"108698-N"	"КАМУШЕК"
"АЛЕКСАНДРИТ"	"108449-N"	"КОРАЛЛ"
"АЛЕКСАНДРИТ"	"144172-N"	"РАСТЕНИЕ"
"АЛЕКСАНДРИТ"	"109312-N"	"ХАЛЦЕДОН"
"АЛЬПИНИАДА"	"106961-N"	"СОРЕВНОВАНИЕ"
"АЛЬПИНИАДА"	"1625-N"	"СОРЕВНОВАНИЕ"
"АЛЬПИНИАДА"	"1626-N"	"СПОРТСМЕН"
"АЛЬПИНИАДА"	"134833-N"	"ФИЗКУЛЬТУРНИК"
"АЛЬПИНИАДА"	"109657-N"	"ПРАЗДНЕСТВО"
"АЛЬПИНИАДА"	"113326-N"	"ЗАБЕГ"
"АЛЬПИНИАДА"	"112268-N"	"ВЕЛОПРОБЕГ"
"АЛЬПИНИАДА"	"147546-N"	"ТУРНИР"
"АЛЬПИНИАДА"	"113200-N"	"СПАРТАКИАДА"
"АЛЬПИНИАДА"	"117108-N"	"ШЕСТВИЕ"
"АМЕРИКАНИЗАЦИЯ"	"125089-N"	"АССИМИЛЯЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"1465-N"	"ДЕМОКРАТИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"146962-N"	"МАРГИНАЛИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"137706-N"	"ПОЛИТИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"127063-N"	"ИСЛАМИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"143040-N"	"ЕВРОПЕИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"120682-N"	"ПОРАБОЩЕНИЕ"
"АМЕРИКАНИЗАЦИЯ"	"136822-N"	"ПОРАБОЩЕНИЕ"
"АМЕРИКАНИЗАЦИЯ"	"144825-N"	"ДЕМОНИЗАЦИЯ"
"АМЕРИКАНИЗАЦИЯ"	"134386-N"	"ОТМЕЖЕВАНИЕ"
"АМФОРА"	"107043-N"	"КУВШИНЧИК"
"АМФОРА"	"111779-N"	"УТВАРЬ"
"АМФОРА"	"106554-N"	"ВЕЩИЦА"
"АМФОРА"	"108126-N"	"ШКАТУЛКА"
"АМФОРА"	"107052-N"	"БОЧОНОК"
"АМФОРА"	"107687-N"	"ВАЗОЧКА"
"АМФОРА"	"108698-N"	"КАМУШЕК"
"АМФОРА"	"108106-N"	"БЛЮДЦЕ"
"АМФОРА"	"107192-N"	"СУНДУК"
"АМФОРА"	"125202-N"	"БЕЗДЕЛУШКА"
"АНГИДРИД"	"6232-N"	"ХИМИКАТ"
"АНГИДРИД"	"820-N"	"ВЕЩЕСТВО"
"АНГИДРИД"	"124326-N"	"ОКИСЬ"
"АНГИДРИД"	"10223-N"	"ФЕНОЛ"
"АНГИДРИД"	"133811-N"	"ХЛОРИД"
"АНГИДРИД"	"3839-N"	"НАТРИЙ"
"АНГИДРИД"	"5175-N"	"РАСТВОРИТЕЛЬ"
"АНГИДРИД"	"2210-N"	"КИСЛОТА"
"АНГИДРИД"	"114500-N"	"КИСЛОТА"
"АНГИДРИД"	"5448-N"	"АММИАК"
"АНГЛИЦИЗМ"	"135814-N"	"АМЕРИКАНИЗМ"
"АНГЛИЦИЗМ"	"124831-N"	"НЕОЛОГИЗМ"
"АНГЛИЦИЗМ"	"113605-N"	"ШОВИНИЗМ"
"АНГЛИЦИЗМ"	"100046-N"	"НАРОДНОСТЬ"
"АНГЛИЦИЗМ"	"9949-N"	"НАРОДНОСТЬ"
"АНГЛИЦИЗМ"	"107264-N"	"МЕНТАЛЬНОСТЬ"
"АНГЛИЦИЗМ"	"600-N"	"НАЦИОНАЛИЗМ"
"АНГЛИЦИЗМ"	"111643-N"	"ФРАЗЕОЛОГИЯ"
"АНГЛИЦИЗМ"	"7739-N"	"ЭТНОС"
"АНГЛИЦИЗМ"	"132126-N"	"ЛЕКСИКА"
"АНДЕРРАЙТЕР"	"2550-N"	"РАБОТНИК"
"АНДЕРРАЙТЕР"	"2064-N"	"ЮРИСТ"
"АНДЕРРАЙТЕР"	"1329-N"	"БУХГАЛТЕР"
"АНДЕРРАЙТЕР"	"121995-N"	"ФИНАНСИСТ"
"АНДЕРРАЙТЕР"	"8480-N"	"БАНКИР"
"АНДЕРРАЙТЕР"	"110125-N"	"РАБОТНИЦА"
"АНДЕРРАЙТЕР"	"9022-N"	"ЮРИСКОНСУЛЬТ"
"АНДЕРРАЙТЕР"	"124817-N"	"ЗАВХОЗ"
"АНДЕРРАЙТЕР"	"138124-N"	"КАДРОВИК"
"АНДЕРРАЙТЕР"	"6606-N"	"КАДРОВИК"
"АНЕСТЕТИК"	"128276-N"	"ПРЕПАРАТ"
"АНЕСТЕТИК"	"1067-N"	"ПРЕПАРАТ"
"АНЕСТЕТИК"	"5961-N"	"АНЕСТЕТИКА"
"АНЕСТЕТИК"	"141493-N"	"ОПИОИД"
"АНЕСТЕТИК"	"1070-N"	"АНТИБИОТИК"
"АНЕСТЕТИК"	"147980-N"	"ФИТОПРЕПАРАТ"
"АНЕСТЕТИК"	"6232-N"	"ХИМИКАТ"
"АНЕСТЕТИК"	"3646-N"	"ИММУНОМОДУЛЯТОР"
"АНЕСТЕТИК"	"136907-N"	"ЭФЕДРИН"
"АНЕСТЕТИК"	"117639-N"	"ОБЕЗБОЛИВАНИЕ"
"АНТИГЕН"	"1048-N"	"ПАТОГЕН"
"АНТИГЕН"	"4145-N"	"МИКРОБ"
"АНТИГЕН"	"4146-N"	"БАКТЕРИЯ"
"АНТИГЕН"	"4570-N"	"ТОКСИН"
"АНТИГЕН"	"146293-N"	"ИНФЕКЦИЯ"
"АНТИГЕН"	"1054-N"	"ИНФЕКЦИЯ"
"АНТИГЕН"	"1070-N"	"АНТИБИОТИК"
"АНТИГЕН"	"6362-N"	"АЛЛЕРГЕН"
"АНТИГЕН"	"109339-N"	"СТРЕПТОКОКК"
"АНТИГЕН"	"121979-N"	"СТАФИЛОКОКК"
"АНТИПЕРСПИРАНТ"	"128276-N"	"ПРЕПАРАТ"
"АНТИПЕРСПИРАНТ"	"1067-N"	"ПРЕПАРАТ"
"АНТИПЕРСПИРАНТ"	"6232-N"	"ХИМИКАТ"
"АНТИПЕРСПИРАНТ"	"9410-N"	"ДЕЗОДОРАНТ"
"АНТИПЕРСПИРАНТ"	"9661-N"	"ЛОСЬОН"
"АНТИПЕРСПИРАНТ"	"3450-N"	"ОТДУШКА"
"АНТИПЕРСПИРАНТ"	"4987-N"	"КРАСИТЕЛЬ"
"АНТИПЕРСПИРАНТ"	"132235-N"	"МАЗЬ"
"АНТИПЕРСПИРАНТ"	"107319-N"	"МАЗЬ"
"АНТИПЕРСПИРАНТ"	"5175-N"	"РАСТВОРИТЕЛЬ"
"АНТИТЕЗА"	"135619-N"	"ПРОТИВОПОСТАВЛЕНИЕ"
"АНТИТЕЗА"	"106520-N"	"ПРОТИВОПОСТАВЛЕНИЕ"
"АНТИТЕЗА"	"127162-N"	"ОТРИЦАНИЕ"
"АНТИТЕЗА"	"112872-N"	"ОТРИЦАНИЕ"
"АНТИТЕЗА"	"107598-N"	"РАССУЖДЕНИЕ"
"АНТИТЕЗА"	"107605-N"	"РАССУЖДЕНИЕ"
"АНТИТЕЗА"	"106470-N"	"ВОЗЗРЕНИЕ"
"АНТИТЕЗА"	"106774-N"	"СУЖДЕНИЕ"
"АНТИТЕЗА"	"125060-N"	"СУЖДЕНИЕ"
"АНТИТЕЗА"	"151257-N"	"СУЖДЕНИЕ"
"АНФИЛАДА"	"106698-N"	"ПОМЕЩЕНИЕ"
"АНФИЛАДА"	"106573-N"	"ПОМЕЩЕНИЕ"
"АНФИЛАДА"	"2526-N"	"ЗДАНИЕ"
"АНФИЛАДА"	"2525-N"	"СООРУЖЕНИЕ"
"АНФИЛАДА"	"145768-N"	"СООРУЖЕНИЕ"
"АНФИЛАДА"	"107149-N"	"ПРОЕМ"
"АНФИЛАДА"	"142494-N"	"РОТОНДА"
"АНФИЛАДА"	"109268-N"	"ПРИСТРОЙКА"
"АНФИЛАДА"	"114765-N"	"ПРИСТРОЙКА"
"АНФИЛАДА"	"107167-N"	"ОГРАДА"
"АПИТЕРАПИЯ"	"9905-N"	"ФИТОТЕРАПИЯ"
"АПИТЕРАПИЯ"	"8159-N"	"ГОМЕОПАТИЯ"
"АПИТЕРАПИЯ"	"616-N"	"БОЛЕЗНЬ"
"АПИТЕРАПИЯ"	"111615-N"	"ЗАБОЛЕВАНИЕ"
"АПИТЕРАПИЯ"	"1061-N"	"ВРАЧЕВАНИЕ"
"АПИТЕРАПИЯ"	"1047-N"	"МЕДИЦИНА"
"АПИТЕРАПИЯ"	"9402-N"	"АСТМА"
"АПИТЕРАПИЯ"	"130349-N"	"ПАТОЛОГИЯ"
"АПИТЕРАПИЯ"	"5161-N"	"ОНКОЛОГИЯ"
"АПИТЕРАПИЯ"	"5330-N"	"ФИЗИОТЕРАПИЯ"
"АПОЛОГЕТИКА"	"125050-N"	"АПОЛОГИЯ"
"АПОЛОГЕТИКА"	"114998-N"	"ДОГМАТИКА"
"АПОЛОГЕТИКА"	"106470-N"	"ВОЗЗРЕНИЕ"
"АПОЛОГЕТИКА"	"115405-N"	"БОГОСЛОВИЕ"
"АПОЛОГЕТИКА"	"123614-N"	"ВЕРОУЧЕНИЕ"
"АПОЛОГЕТИКА"	"106896-N"	"ИСТОЛКОВАНИЕ"
"АПОЛОГЕТИКА"	"113748-N"	"ГНОСЕОЛОГИЯ"
"АПОЛОГЕТИКА"	"133045-N"	"ОБЛИЧЕНИЕ"
"АПОЛОГЕТИКА"	"107598-N"	"РАССУЖДЕНИЕ"
"АПОЛОГЕТИКА"	"107605-N"	"РАССУЖДЕНИЕ"
"АППЕРКОТ"	"107407-N"	"УДАР"
"АППЕРКОТ"	"115663-N"	"УДАР"
"АППЕРКОТ"	"106550-N"	"УДАР"
"АППЕРКОТ"	"107404-N"	"УДАР"
"АППЕРКОТ"	"125834-N"	"ВЫПАД"
"АППЕРКОТ"	"125815-N"	"ВЫПАД"
"АППЕРКОТ"	"9903-N"	"ФЕХТОВАЛЬЩИК"
"АППЕРКОТ"	"111022-N"	"БРОСОК"
"АППЕРКОТ"	"151970-N"	"БРОСОК"
"АППЕРКОТ"	"116481-N"	"БРОСОК"
"АРАБЕСКА"	"107988-N"	"ОРНАМЕНТ"
"АРАБЕСКА"	"107987-N"	"УЗОР"
"АРАБЕСКА"	"965-N"	"ЦВЕТОЧЕК"
"АРАБЕСКА"	"145889-N"	"ЦВЕТОЧЕК"
"АРАБЕСКА"	"4789-N"	"ТРАВИНКА"
"АРАБЕСКА"	"107330-N"	"КОМПОЗИЦИЯ"
"АРАБЕСКА"	"4235-N"	"КОМПОЗИЦИЯ"
"АРАБЕСКА"	"118855-N"	"ЗАВИТОК"
"АРАБЕСКА"	"109622-N"	"ВЕТОЧКА"
"АРАБЕСКА"	"4339-N"	"КУСТАРНИК"
"АРГО"	"100022-N"	"РЕЧКА"
"АРГО"	"136445-N"	"ЛЮДОЕД"
"АРГО"	"135092-N"	"ТАБОР"
"АРГО"	"4169-N"	"ДЕРЕВЕНЬКА"
"АРГО"	"126278-N"	"ЗВЕРЬЕ"
"АРГО"	"4091-N"	"ЗВЕРЬЕ"
"АРГО"	"138562-N"	"РЕКА"
"АРГО"	"125529-N"	"ВАТАГА"
"АРГО"	"4395-N"	"БЕРЕГ"
"АРГО"	"4104-N"	"СЕЛЕНИЕ"
"АРТИКЛЬ"	"132689-N"	"МНОГОЗНАЧНОСТЬ"
"АРТИКЛЬ"	"113161-N"	"СООТНЕСЕННОСТЬ"
"АРТИКЛЬ"	"110610-N"	"МОРФЕМА"
"АРТИКЛЬ"	"119852-N"	"ОБРАЗНОСТЬ"
"АРТИКЛЬ"	"119551-N"	"СУБЪЕКТИВНОСТЬ"
"АРТИКЛЬ"	"107535-N"	"ИНТОНАЦИЯ"
"АРТИКЛЬ"	"110616-N"	"ПРИЛАГАТЕЛЬНОЕ"
"АРТИКЛЬ"	"130821-N"	"ДЕФИНИЦИЯ"
"АРТИКЛЬ"	"110663-N"	"МЕСТОИМЕНИЕ"
"АРТИКЛЬ"	"119593-N"	"ПЕРЕХОДНОСТЬ"
"АРТСКВАЖИНА"	"133812-N"	"ВОДОЗАБОР"
"АРТСКВАЖИНА"	"6106-N"	"ВОДОЗАБОР"
"АРТСКВАЖИНА"	"2525-N"	"СООРУЖЕНИЕ"
"АРТСКВАЖИНА"	"145768-N"	"СООРУЖЕНИЕ"
"АРТСКВАЖИНА"	"491-N"	"ГИДРОСООРУЖЕНИЕ"
"АРТСКВАЖИНА"	"7606-N"	"ЭЛЕКТРОПОДСТАНЦИЯ"
"АРТСКВАЖИНА"	"106671-N"	"АГРЕГАТ"
"АРТСКВАЖИНА"	"106672-N"	"АГРЕГАТ"
"АРТСКВАЖИНА"	"106601-N"	"ОБОРУДОВАНИЕ"
"АРТСКВАЖИНА"	"1320-N"	"ОБОРУДОВАНИЕ"
"АРХЕОГРАФ"	"112105-N"	"ФИЛОЛОГ"
"АРХЕОГРАФ"	"4930-N"	"ЛИТЕРАТУРОВЕД"
"АРХЕОГРАФ"	"137724-N"	"ИСТОРИК"
"АРХЕОГРАФ"	"9223-N"	"ИСТОРИК"
"АРХЕОГРАФ"	"21-N"	"ИССЛЕДОВАТЕЛЬНИЦА"
"АРХЕОГРАФ"	"6026-N"	"ЛИНГВИСТ"
"АРХЕОГРАФ"	"4929-N"	"ИСКУССТВОВЕД"
"АРХЕОГРАФ"	"124078-N"	"ЭТНОГРАФ"
"АРХЕОГРАФ"	"129458-N"	"ФОЛЬКЛОРИСТ"
"АРХЕОГРАФ"	"117552-N"	"ВОСТОКОВЕД"
"АСКАРИДА"	"139749-N"	"ПАРАЗИТ"
"АСКАРИДА"	"121981-N"	"ПАРАЗИТ"
"АСКАРИДА"	"124017-N"	"ГЕЛЬМИНТ"
"АСКАРИДА"	"616-N"	"ХВОРЬ"
"АСКАРИДА"	"4145-N"	"МИКРОБ"
"АСКАРИДА"	"4609-N"	"НАСЕКОМОЕ"
"АСКАРИДА"	"136172-N"	"НЕМАТОДА"
"АСКАРИДА"	"8641-N"	"ГЕЛЬМИНТОЗ"
"АСКАРИДА"	"111615-N"	"ЗАБОЛЕВАНИЕ"
"АСКАРИДА"	"1048-N"	"ПАТОГЕН"
"АССЕНИЗАТОР"	"111590-N"	"РЕМОНТНИК"
"АССЕНИЗАТОР"	"2550-N"	"РАБОТНИК"
"АССЕНИЗАТОР"	"9209-N"	"СПЕЦМАШИНА"
"АССЕНИЗАТОР"	"112239-N"	"ШОФЕР"
"АССЕНИЗАТОР"	"110125-N"	"РАБОТНИЦА"
"АССЕНИЗАТОР"	"9878-N"	"АВТОСЛЕСАРЬ"
"АССЕНИЗАТОР"	"5628-N"	"УБОРЩИЦА"
"АССЕНИЗАТОР"	"9025-N"	"САНИТАРКА"
"АССЕНИЗАТОР"	"10184-N"	"ЭКСКАВАТОРЩИК"
"АССЕНИЗАТОР"	"7762-N"	"ФЕЛЬДШЕР"
"АТМОСФЕРНИК"	"154-N"	"АВТОМОБИЛЬ"
"АТМОСФЕРНИК"	"4029-N"	"АВТОТЕХНИКА"
"АТМОСФЕРНИК"	"106671-N"	"АГРЕГАТ"
"АТМОСФЕРНИК"	"106672-N"	"АГРЕГАТ"
"АТМОСФЕРНИК"	"5015-N"	"ТЯГАЧ"
"АТМОСФЕРНИК"	"106555-N"	"МАШИНА"
"АТМОСФЕРНИК"	"2100-N"	"МОТОР"
"АТМОСФЕРНИК"	"4693-N"	"ДИЗЕЛЬ"
"АТМОСФЕРНИК"	"4187-N"	"МОТОЦИКЛ"
"АТМОСФЕРНИК"	"148565-N"	"ТУРБОДИЗЕЛЬ"
"АУКЦИОНЕР"	"2550-N"	"РАБОТНИЦА"
"АУКЦИОНЕР"	"110125-N"	"РАБОТНИЦА"
"АУКЦИОНЕР"	"6668-N"	"ЧИНОВНИЦА"
"АУКЦИОНЕР"	"8480-N"	"БАНКИР"
"АУКЦИОНЕР"	"2717-N"	"БИЗНЕСМЕН"
"АУКЦИОНЕР"	"1329-N"	"БУХГАЛТЕРША"
"АУКЦИОНЕР"	"118366-N"	"СЕКРЕТАРША"
"АУКЦИОНЕР"	"139497-N"	"КЛЕРК"
"АУКЦИОНЕР"	"136900-N"	"РАБОТЯГА"
"АУКЦИОНЕР"	"8117-N"	"АФЕРИСТКА"
"АУТСТАФФИНГ"	"2550-N"	"РАБОТНИК"
"АУТСТАФФИНГ"	"134781-N"	"ГОСУЧРЕЖДЕНИЕ"
"АУТСТАФФИНГ"	"145414-N"	"АУТСОРСИНГ"
"АУТСТАФФИНГ"	"106978-N"	"ПРЕДПРИЯТИЕ"
"АУТСТАФФИНГ"	"525-N"	"ПРЕДПРИЯТИЕ"
"АУТСТАФФИНГ"	"2253-N"	"ПЕРСОНАЛ"
"АУТСТАФФИНГ"	"2532-N"	"ГОСПРЕДПРИЯТИЕ"
"АУТСТАФФИНГ"	"110125-N"	"РАБОТНИЦА"
"АУТСТАФФИНГ"	"107692-N"	"ПРЕДОСТАВЛЕНИЕ"
"АУТСТАФФИНГ"	"106496-N"	"ОРГАНИЗАЦИЯ"
"АФРИКАНИСТИКА"	"124487-N"	"КУЛЬТУРОЛОГИЯ"
"АФРИКАНИСТИКА"	"140724-N"	"РЕЛИГИОВЕДЕНИЕ"
"АФРИКАНИСТИКА"	"8716-N"	"ФИЛОЛОГИЯ"
"АФРИКАНИСТИКА"	"4778-N"	"ЛИТЕРАТУРОВЕДЕНИЕ"
"АФРИКАНИСТИКА"	"1388-N"	"ЯЗЫКОЗНАНИЕ"
"АФРИКАНИСТИКА"	"129457-N"	"ФОЛЬКЛОРИСТИКА"
"АФРИКАНИСТИКА"	"6504-N"	"ПОЛИТОЛОГИЯ"
"АФРИКАНИСТИКА"	"34-N"	"ВОСТОКОВЕДЕНИЕ"
"АФРИКАНИСТИКА"	"2085-N"	"ЭТНОЛОГИЯ"
"АФРИКАНИСТИКА"	"1393-N"	"СОЦИОЛОГИЯ"
"АЦЕТИЛЕН"	"6232-N"	"ХИМИКАТ"
"АЦЕТИЛЕН"	"5175-N"	"РАСТВОРИТЕЛЬ"
"АЦЕТИЛЕН"	"124326-N"	"ОКИСЬ"
"АЦЕТИЛЕН"	"5448-N"	"АММИАК"
