АЙПАД	141981-N	цифровой_ADJ::устройство_NOUN
АЙПАД	106555-N	технический_ADJ::устройство_NOUN
АЙПАД	2977-N	медицинский_ADJ::прибор_NOUN
АЙПАД	1730-N	бытовой_ADJ::прибор_NOUN
АЙПАД	2070-N	электрический_ADJ::устройство_NOUN
АЙПАД	149539-N	портативный_ADJ::компьютер_NOUN
АЙПАД	3470-N	оптический_ADJ::устройство_NOUN
АЙПАД	106601-N	оборудование_NOUN
АЙПАД	1320-N	оборудование_NOUN
АКВАБАЙК	138661-N	спортивный_ADJ::техника_NOUN
АКВАБАЙК	6921-N	мототехника_NOUN
АКВАБАЙК	2498-N	спортивный_ADJ::оборудование_NOUN
АКВАБАЙК	148604-N	квадроцикл_NOUN
АКВАБАЙК	209-N	плавательный_ADJ::средство_NOUN
АКВАБАЙК	138657-N	туристический_ADJ::оборудование_NOUN
АКВАБАЙК	8830-N	снегоход_NOUN
АКВАБАЙК	140432-N	спортивный_ADJ::тренажер_NOUN
АКВАБАЙК	4029-N	автотехника_NOUN
АКВАБАЙК	110335-N	рыболовный_ADJ::снаряжение_NOUN
АКВЕДУК	3639-N	инженерный_ADJ::сооружение_NOUN
АКВЕДУК	2525-N	сооружение_NOUN
АКВЕДУК	145768-N	сооружение_NOUN
АКВЕДУК	491-N	гидросооружение_NOUN
АКВЕДУК	6106-N	водозаборный_ADJ::сооружение_NOUN
АКВЕДУК	490-N	водопроводный_ADJ::сооружение_NOUN
АКВЕДУК	3080-N	оросительный_ADJ::сеть_NOUN
АКВЕДУК	6485-N	инженерный_ADJ::сеть_NOUN
АКВЕДУК	106621-N	комплекс_NOUN::сооружение_NOUN
АКВЕДУК	3405-N	подземный_ADJ::сооружение_NOUN
АКСЕЛЬБАНТ	1256-N	одежда_NOUN
АКСЕЛЬБАНТ	3510-N	головной_ADJ::убор_NOUN
АКСЕЛЬБАНТ	133133-N	деталь_NOUN::одежда_NOUN
АКСЕЛЬБАНТ	144641-N	шейный_ADJ::платок_NOUN
АКСЕЛЬБАНТ	124975-N	аксессуар_NOUN
АКСЕЛЬБАНТ	116799-N	нашивка_NOUN
АКСЕЛЬБАНТ	116800-N	нашивка_NOUN
АКСЕЛЬБАНТ	124371-N	доспехи_NOUN
АКСЕЛЬБАНТ	128171-N	парик_NOUN
АКСЕЛЬБАНТ	109273-N	брошь_NOUN
АКТИРОВАНИЕ	115920-N	выбраковка_NOUN
АКТИРОВАНИЕ	111691-N	сличение_NOUN
АКТИРОВАНИЕ	117681-N	идентификация_NOUN
АКТИРОВАНИЕ	4834-N	ветеринарный_ADJ::осмотр_NOUN
АКТИРОВАНИЕ	114364-N	отлов_NOUN
АКТИРОВАНИЕ	130803-N	депонирование_NOUN
АКТИРОВАНИЕ	112091-N	фиксирование_NOUN
АКТИРОВАНИЕ	152808-N	фиксирование_NOUN
АКТИРОВАНИЕ	137871-N	документальный_ADJ::оформление_NOUN
АКТИРОВАНИЕ	111362-N	исправление_NOUN
АЛАВИТ	767-N	этнический_ADJ::группа_NOUN
АЛАВИТ	7739-N	этнос_NOUN
АЛАВИТ	100046-N	народность_NOUN
АЛАВИТ	9949-N	народность_NOUN
АЛАВИТ	132681-N	народ_NOUN::государство_NOUN
АЛАВИТ	138151-N	конфессия_NOUN
АЛАВИТ	123614-N	религиозный_ADJ::течение_NOUN
АЛАВИТ	2371-N	религиозный_ADJ::группа_NOUN
АЛАВИТ	106148-N	тюркский_ADJ::народ_NOUN
АЛАВИТ	143830-N	группа_NOUN::меньшинство_NOUN
АЛЕКСАНДРИТ	3417-N	минерал_NOUN
АЛЕКСАНДРИТ	108551-N	поделочный_ADJ::камень_NOUN
АЛЕКСАНДРИТ	104-N	полудрагоценный_ADJ::камень_NOUN
АЛЕКСАНДРИТ	103-N	драгоценный_ADJ::камень_NOUN
АЛЕКСАНДРИТ	101-N	благородный_ADJ::металл_NOUN
АЛЕКСАНДРИТ	145367-N	редкий_ADJ::металл_NOUN
АЛЕКСАНДРИТ	112641-N	минеральный_ADJ::сырье_NOUN
АЛЕКСАНДРИТ	110324-N	опал_NOUN
АЛЕКСАНДРИТ	108751-N	оливин_NOUN
АЛЕКСАНДРИТ	109312-N	халцедон_NOUN
АЛЬПИНИАДА	1625-N	спортивный_ADJ::мероприятие_NOUN
АЛЬПИНИАДА	106961-N	состязание_NOUN
АЛЬПИНИАДА	106711-N	мероприятие_NOUN
АЛЬПИНИАДА	154391-N	мероприятие_NOUN
АЛЬПИНИАДА	126816-N	лыжный_ADJ::соревнование_NOUN
АЛЬПИНИАДА	1443-N	культурный_ADJ::мероприятие_NOUN
АЛЬПИНИАДА	1622-N	спортивный_ADJ::деятельность_NOUN
АЛЬПИНИАДА	113200-N	спартакиада_NOUN
АЛЬПИНИАДА	7158-N	массовый_ADJ::мероприятие_NOUN
АЛЬПИНИАДА	9849-N	учебно-тренировочный_ADJ::процесс_NOUN
АМЕРИКАНИЗАЦИЯ	146962-N	маргинализация_NOUN
АМЕРИКАНИЗАЦИЯ	139989-N	социальный_ADJ::изменение_NOUN
АМЕРИКАНИЗАЦИЯ	137706-N	политизация_NOUN
АМЕРИКАНИЗАЦИЯ	147139-N	радикализация_NOUN
АМЕРИКАНИЗАЦИЯ	129166-N	солидаризация_NOUN
АМЕРИКАНИЗАЦИЯ	136347-N	глобализация_NOUN
АМЕРИКАНИЗАЦИЯ	137938-N	примитивизация_NOUN
АМЕРИКАНИЗАЦИЯ	125089-N	ассимиляция_NOUN
АМЕРИКАНИЗАЦИЯ	1465-N	демократизация_NOUN
АМЕРИКАНИЗАЦИЯ	140558-N	изоляционизм_NOUN
АМФОРА	137243-N	стеклянный_ADJ::изделие_NOUN
АМФОРА	6399-N	керамический_ADJ::изделие_NOUN
АМФОРА	111779-N	кухонный_ADJ::утварь_NOUN
АМФОРА	109873-N	изделие_NOUN
АМФОРА	7126-N	растительный_ADJ::материал_NOUN
АМФОРА	6949-N	экспонат_NOUN
АМФОРА	146902-N	гончарный_ADJ::изделие_NOUN
АМФОРА	106505-N	артефакт_NOUN
АМФОРА	5900-N	металлический_ADJ::изделие_NOUN
АМФОРА	134909-N	предмет_NOUN::домашний_ADJ::обиход_NOUN
АНГИДРИД	108760-N	химический_ADJ::соединение_NOUN
АНГИДРИД	820-N	химический_ADJ::вещество_NOUN
АНГИДРИД	6232-N	химический_ADJ::продукт_NOUN
АНГИДРИД	5992-N	органический_ADJ::соединение_NOUN
АНГИДРИД	62-N	отходы_NOUN::промышленность_NOUN
АНГИДРИД	154985-N	химический_ADJ::субстанция_NOUN
АНГИДРИД	130898-N	нитрат_NOUN::аммоний_NOUN
АНГИДРИД	2445-N	сырьевой_ADJ::материал_NOUN
АНГИДРИД	919-N	синтетический_ADJ::вещество_NOUN
АНГИДРИД	143301-N	сернистый_ADJ::соединение_NOUN
АНГЛИЦИЗМ	125823-N	иноязычный_ADJ::заимствование_NOUN
АНГЛИЦИЗМ	7739-N	этнос_NOUN
АНГЛИЦИЗМ	124831-N	неологизм_NOUN
АНГЛИЦИЗМ	148134-N	индоевропейский_ADJ::язык_NOUN
АНГЛИЦИЗМ	132125-N	лексема_NOUN
АНГЛИЦИЗМ	135814-N	американизм_NOUN
АНГЛИЦИЗМ	110584-N	грамматический_ADJ::категория_NOUN
АНГЛИЦИЗМ	141038-N	тюркский_ADJ::язык_NOUN
АНГЛИЦИЗМ	3264-N	слово_NOUN::язык_NOUN
АНГЛИЦИЗМ	149404-N	заимствование_NOUN::слово_NOUN
АНДЕРРАЙТЕР	5990-N	работник_NOUN::банк_NOUN
АНДЕРРАЙТЕР	2064-N	юрист_NOUN
АНДЕРРАЙТЕР	121995-N	финансист_NOUN
АНДЕРРАЙТЕР	2550-N	работник_NOUN
АНДЕРРАЙТЕР	1329-N	бухгалтер_NOUN
АНДЕРРАЙТЕР	6369-N	внештатный_ADJ::работник_NOUN
АНДЕРРАЙТЕР	9022-N	юридический_ADJ::консультант_NOUN
АНДЕРРАЙТЕР	131028-N	топменеджер_NOUN
АНДЕРРАЙТЕР	8480-N	банкир_NOUN
АНДЕРРАЙТЕР	3970-N	аудитор_NOUN
АНЕСТЕТИК	1067-N	медицинский_ADJ::препарат_NOUN
АНЕСТЕТИК	128276-N	препарат_NOUN
АНЕСТЕТИК	1068-N	медицинский_ADJ::средство_NOUN
АНЕСТЕТИК	6514-N	медицинский_ADJ::средство_NOUN
АНЕСТЕТИК	4577-N	химический_ADJ::препарат_NOUN
АНЕСТЕТИК	6232-N	химический_ADJ::препарат_NOUN
АНЕСТЕТИК	4915-N	биологический_ADJ::препарат_NOUN
АНЕСТЕТИК	109170-N	косметический_ADJ::препарат_NOUN
АНЕСТЕТИК	5961-N	анестетика_NOUN
АНЕСТЕТИК	820-N	химический_ADJ::вещество_NOUN
АНИСОВКА	590-N	населенный_ADJ::пункт_NOUN
АНИСОВКА	324-N	сельскохозяйственный_ADJ::район_NOUN
АНИСОВКА	3375-N	пригородный_ADJ::зона_NOUN
АНИСОВКА	4104-N	сельский_ADJ::населенный_ADJ::пункт_NOUN
АНИСОВКА	4250-N	городской_ADJ::район_NOUN
АНИСОВКА	9171-N	территория_NOUN::город_NOUN
АНИСОВКА	143001-N	сельский_ADJ::район_NOUN
АНИСОВКА	145516-N	городской_ADJ::населенный_ADJ::пункт_NOUN
АНИСОВКА	984-N	сельскохозяйственный_ADJ::территория_NOUN
АНИСОВКА	258-N	лесной_ADJ::район_NOUN
АНТИГЕН	108760-N	химический_ADJ::соединение_NOUN
АНТИГЕН	1067-N	лекарственный_ADJ::вещество_NOUN
АНТИГЕН	1048-N	патогенный_ADJ::агент_NOUN
АНТИГЕН	820-N	химический_ADJ::вещество_NOUN
АНТИГЕН	154985-N	химический_ADJ::субстанция_NOUN
АНТИГЕН	147758-N	химический_ADJ::агент_NOUN
АНТИГЕН	6362-N	аллерген_NOUN
АНТИГЕН	146293-N	возбудитель_NOUN::инфекция_NOUN
АНТИГЕН	7380-N	биологический_ADJ::вещество_NOUN
АНТИГЕН	1011-N	токсикант_NOUN
АНТИПЕРСПИРАНТ	1067-N	фармацевтический_ADJ::препарат_NOUN
АНТИПЕРСПИРАНТ	109170-N	косметический_ADJ::препарат_NOUN
АНТИПЕРСПИРАНТ	1068-N	медицинский_ADJ::средство_NOUN
АНТИПЕРСПИРАНТ	6514-N	медицинский_ADJ::средство_NOUN
АНТИПЕРСПИРАНТ	6232-N	химический_ADJ::продукт_NOUN
АНТИПЕРСПИРАНТ	133850-N	гигиенический_ADJ::средство_NOUN
АНТИПЕРСПИРАНТ	3168-N	дезсредство_NOUN
АНТИПЕРСПИРАНТ	4577-N	химический_ADJ::препарат_NOUN
АНТИПЕРСПИРАНТ	1219-N	бытовой_ADJ::химия_NOUN
АНТИПЕРСПИРАНТ	820-N	химический_ADJ::вещество_NOUN
АНТИТЕЗА	135619-N	противопоставление_NOUN
АНТИТЕЗА	106520-N	противопоставление_NOUN
АНТИТЕЗА	106470-N	воззрение_NOUN
АНТИТЕЗА	150099-N	трактовка_NOUN
АНТИТЕЗА	106896-N	трактовка_NOUN
АНТИТЕЗА	106774-N	суждение_NOUN
АНТИТЕЗА	125060-N	суждение_NOUN
АНТИТЕЗА	151257-N	суждение_NOUN
АНТИТЕЗА	147160-N	интерпретация_NOUN
АНТИТЕЗА	106569-N	сущность_NOUN
АНФИЛАДА	2525-N	строение_NOUN
АНФИЛАДА	106575-N	строение_NOUN
АНФИЛАДА	127407-N	пространство_NOUN
АНФИЛАДА	106610-N	пространство_NOUN
АНФИЛАДА	145768-N	сооружение_NOUN
АНФИЛАДА	120037-N	крытый_ADJ::галерея_NOUN
АНФИЛАДА	107132-N	участок_NOUN
АНФИЛАДА	150124-N	участок_NOUN
АНФИЛАДА	107135-N	участок_NOUN
АНФИЛАДА	107086-N	оконный_ADJ::проем_NOUN
АПИТЕРАПИЯ	1047-N	медицина_NOUN
АПИТЕРАПИЯ	4046-N	профилактический_ADJ::медицина_NOUN
АПИТЕРАПИЯ	9905-N	фитотерапия_NOUN
АПИТЕРАПИЯ	4365-N	кормопроизводство_NOUN
АПИТЕРАПИЯ	7529-N	медицинский_ADJ::практика_NOUN
АПИТЕРАПИЯ	1067-N	лекарственный_ADJ::средство_NOUN
АПИТЕРАПИЯ	115463-N	медицинский_ADJ::диагностика_NOUN
АПИТЕРАПИЯ	320-N	животноводство_NOUN
АПИТЕРАПИЯ	918-N	биотехнология_NOUN
АПИТЕРАПИЯ	1071-N	фармакология_NOUN
АПОЛОГЕТИКА	106470-N	воззрение_NOUN
АПОЛОГЕТИКА	1395-N	философия_NOUN
АПОЛОГЕТИКА	123614-N	вероучение_NOUN
АПОЛОГЕТИКА	119563-N	мировоззрение_NOUN
АПОЛОГЕТИКА	115405-N	теология_NOUN
АПОЛОГЕТИКА	114998-N	догматика_NOUN
АПОЛОГЕТИКА	124135-N	идеология_NOUN
АПОЛОГЕТИКА	2201-N	религия_NOUN
АПОЛОГЕТИКА	135607-N	религиозный_ADJ::учение_NOUN
АПОЛОГЕТИКА	121515-N	доктрина_NOUN
АППЕРКОТ	107407-N	удар_NOUN
АППЕРКОТ	115663-N	удар_NOUN
АППЕРКОТ	106550-N	удар_NOUN
АППЕРКОТ	107404-N	удар_NOUN
АППЕРКОТ	128791-N	рассечение_NOUN
АППЕРКОТ	113224-N	рассечение_NOUN
АППЕРКОТ	111022-N	бросок_NOUN
АППЕРКОТ	151970-N	бросок_NOUN
АППЕРКОТ	116481-N	бросок_NOUN
АППЕРКОТ	151504-N	бросок_NOUN
АРАБЕСКА	107988-N	орнамент_NOUN
АРАБЕСКА	107987-N	узор_NOUN
АРАБЕСКА	107330-N	композиция_NOUN
АРАБЕСКА	4235-N	композиция_NOUN
АРАБЕСКА	151527-N	геометрический_ADJ::узор_NOUN
АРАБЕСКА	112174-N	орнаментация_NOUN
АРАБЕСКА	108333-N	стиль_NOUN::искусство_NOUN
АРАБЕСКА	112847-N	рисунок_NOUN
АРАБЕСКА	107006-N	рисунок_NOUN
АРАБЕСКА	6001-N	живописный_ADJ::произведение_NOUN
АРГО	9791-N	оффшорный_ADJ::зона_NOUN
АРГО	106305-N	анклав_NOUN
АРГО	125949-N	племя_NOUN
АРГО	767-N	этнический_ADJ::группа_NOUN
АРГО	134724-N	остров_NOUN::тихий_ADJ::океан_NOUN
АРГО	134530-N	российский_ADJ::город_NOUN
АРГО	9357-N	морской_ADJ::птица_NOUN
АРГО	694-N	территория_NOUN::страна_NOUN
АРГО	207-N	портовый_ADJ::город_NOUN
АРГО	6943-N	архипелаг_NOUN
АРТИКЛЬ	110584-N	грамматический_ADJ::категория_NOUN
АРТИКЛЬ	113732-N	словоформа_NOUN
АРТИКЛЬ	110594-N	служебный_ADJ::слово_NOUN
АРТИКЛЬ	110694-N	модальность_NOUN
АРТИКЛЬ	110592-N	часть_NOUN::речь_NOUN
АРТИКЛЬ	132125-N	лексема_NOUN
АРТИКЛЬ	107521-N	языковой_ADJ::выражение_NOUN
АРТИКЛЬ	130821-N	дефиниция_NOUN
АРТИКЛЬ	124901-N	понятие_NOUN
АРТИКЛЬ	137259-N	синтаксический_ADJ::отношение_NOUN
АРТСКВАЖИНА	6106-N	водозаборный_ADJ::сооружение_NOUN
АРТСКВАЖИНА	491-N	гидротехнический_ADJ::сооружение_NOUN
АРТСКВАЖИНА	6485-N	инженерный_ADJ::сеть_NOUN
АРТСКВАЖИНА	3639-N	инженерный_ADJ::сооружение_NOUN
АРТСКВАЖИНА	57-N	промышленный_ADJ::объект_NOUN
АРТСКВАЖИНА	490-N	водопроводный_ADJ::сооружение_NOUN
АРТСКВАЖИНА	149201-N	инженерный_ADJ::система_NOUN
АРТСКВАЖИНА	2068-N	энергетический_ADJ::объект_NOUN
АРТСКВАЖИНА	3080-N	оросительный_ADJ::сеть_NOUN
АРТСКВАЖИНА	2525-N	сооружение_NOUN
АРХЕОГРАФ	21-N	научный_ADJ::работник_NOUN
АРХЕОГРАФ	6575-N	архивист_NOUN
АРХЕОГРАФ	8297-N	музейный_ADJ::работник_NOUN
АРХЕОГРАФ	1578-N	литератор_NOUN
АРХЕОГРАФ	6222-N	библиотечный_ADJ::работник_NOUN
АРХЕОГРАФ	343-N	специалист_NOUN::сельский_ADJ::хозяйство_NOUN
АРХЕОГРАФ	112105-N	филолог_NOUN
АРХЕОГРАФ	140359-N	обществовед_NOUN
АРХЕОГРАФ	137724-N	историк_NOUN
АРХЕОГРАФ	9223-N	историк_NOUN
АСКАРИДА	124017-N	гельминт_NOUN
АСКАРИДА	139749-N	паразит_NOUN
АСКАРИДА	121981-N	паразит_NOUN
АСКАРИДА	1048-N	возбудитель_NOUN::болезнь_NOUN
АСКАРИДА	4145-N	микроб_NOUN
АСКАРИДА	107850-N	членистоногое_NOUN
АСКАРИДА	8641-N	гельминтоз_NOUN
АСКАРИДА	146293-N	возбудитель_NOUN::инфекция_NOUN
АСКАРИДА	4609-N	насекомое_NOUN
АСКАРИДА	9697-N	туберкулезный_ADJ::палочка_NOUN
АССЕНИЗАТОР	2550-N	работник_NOUN
АССЕНИЗАТОР	9209-N	спецавтотранспорт_NOUN
АССЕНИЗАТОР	111590-N	ремонтник_NOUN
АССЕНИЗАТОР	3826-N	грузчик_NOUN
АССЕНИЗАТОР	159-N	автотранспортный_ADJ::хозяйство_NOUN
АССЕНИЗАТОР	5563-N	предприятие_NOUN::железнодорожный_ADJ::транспорт_NOUN
АССЕНИЗАТОР	147210-N	автозаправщик_NOUN
АССЕНИЗАТОР	144045-N	технологический_ADJ::транспорт_NOUN
АССЕНИЗАТОР	2391-N	инженерно-технический_ADJ::персонал_NOUN
АССЕНИЗАТОР	140122-N	профессиональный_ADJ::работник_NOUN
АТМОСФЕРНИК	106671-N	агрегат_NOUN
АТМОСФЕРНИК	106672-N	агрегат_NOUN
АТМОСФЕРНИК	150366-N	техника_NOUN
АТМОСФЕРНИК	146534-N	техника_NOUN
АТМОСФЕРНИК	106555-N	техника_NOUN
АТМОСФЕРНИК	152879-N	механический_ADJ::устройство_NOUN
АТМОСФЕРНИК	5951-N	силовой_ADJ::агрегат_NOUN
АТМОСФЕРНИК	5645-N	гидравлический_ADJ::оборудование_NOUN
АТМОСФЕРНИК	126879-N	автомобильный_ADJ::двигатель_NOUN
АТМОСФЕРНИК	106601-N	оборудование_NOUN
АУКЦИОНЕР	5990-N	банковский_ADJ::служащий_NOUN
АУКЦИОНЕР	2717-N	предприниматель_NOUN
АУКЦИОНЕР	8480-N	банкир_NOUN
АУКЦИОНЕР	5404-N	торговый_ADJ::работник_NOUN
АУКЦИОНЕР	2550-N	работник_NOUN
АУКЦИОНЕР	150987-N	владелец_NOUN::предприятие_NOUN
АУКЦИОНЕР	121995-N	финансист_NOUN
АУКЦИОНЕР	134978-N	частный_ADJ::предприниматель_NOUN
АУКЦИОНЕР	115263-N	маклер_NOUN
АУКЦИОНЕР	1329-N	бухгалтер_NOUN
АУТСТАФФИНГ	7064-N	предоставление_NOUN::услуга_NOUN
АУТСТАФФИНГ	560-N	коммерческий_ADJ::деятельность_NOUN
АУТСТАФФИНГ	145414-N	аутсорсинг_NOUN
АУТСТАФФИНГ	106503-N	деятельность_NOUN
АУТСТАФФИНГ	106501-N	деятельность_NOUN
АУТСТАФФИНГ	1221-N	производственный_ADJ::деятельность_NOUN
АУТСТАФФИНГ	148764-N	деятельность_NOUN::организация_NOUN
АУТСТАФФИНГ	10125-N	вид_NOUN::деятельность_NOUN
АУТСТАФФИНГ	7656-N	трудовой_ADJ::отношение_NOUN
АУТСТАФФИНГ	1474-N	организация_NOUN::труд_NOUN
АФРИКАНИСТИКА	20-N	научный_ADJ::дисциплина_NOUN
АФРИКАНИСТИКА	34-N	ориенталистика_NOUN
АФРИКАНИСТИКА	8053-N	научный_ADJ::направление_NOUN
АФРИКАНИСТИКА	111355-N	гуманитарный_ADJ::наука_NOUN
АФРИКАНИСТИКА	4412-N	социальный_ADJ::наука_NOUN
АФРИКАНИСТИКА	112189-N	естественный_ADJ::наука_NOUN
АФРИКАНИСТИКА	133367-N	наука_NOUN
АФРИКАНИСТИКА	146439-N	тюркология_NOUN
АФРИКАНИСТИКА	112494-N	арабистика_NOUN
АФРИКАНИСТИКА	1390-N	научный_ADJ::учреждение_NOUN
АЦЕТИЛЕН	6232-N	химический_ADJ::продукт_NOUN
АЦЕТИЛЕН	8997-N	хладон_NOUN
АЦЕТИЛЕН	2445-N	сырьевой_ADJ::материал_NOUN
АЦЕТИЛЕН	146023-N	нефтяной_ADJ::масло_NOUN
АЦЕТИЛЕН	114016-N	смазочный_ADJ::масло_NOUN
АЦЕТИЛЕН	112243-N	химреактив_NOUN
АЦЕТИЛЕН	146-N	продукт_NOUN::нефтепереработка_NOUN
АЦЕТИЛЕН	820-N	химический_ADJ::вещество_NOUN
АЦЕТИЛЕН	150-N	горючий_ADJ::газ_NOUN
АЦЕТИЛЕН	4577-N	химический_ADJ::сырье_NOUN
БАГУЛЬНИК	988-N	древесный_ADJ::растение_NOUN
БАГУЛЬНИК	127597-N	вид_NOUN::растение_NOUN
БАГУЛЬНИК	144172-N	растение_NOUN
БАГУЛЬНИК	108663-N	лишайник_NOUN
БАГУЛЬНИК	4339-N	кустарник_NOUN
БАГУЛЬНИК	126051-N	дикий_ADJ::растение_NOUN
БАГУЛЬНИК	121680-N	вечнозеленый_ADJ::растение_NOUN
БАГУЛЬНИК	965-N	цветочный_ADJ::растение_NOUN
БАГУЛЬНИК	148008-N	трава_NOUN::растение_NOUN
БАГУЛЬНИК	147725-N	лесной_ADJ::растение_NOUN
БАЗИЛИК	144172-N	растение_NOUN
БАЗИЛИК	121680-N	вечнозеленый_ADJ::растение_NOUN
БАЗИЛИК	6883-N	декоративный_ADJ::растение_NOUN
БАЗИЛИК	965-N	цветочный_ADJ::растение_NOUN
БАЗИЛИК	4339-N	кустарник_NOUN
БАЗИЛИК	2524-N	хвойный_ADJ::дерево_NOUN
БАЗИЛИК	107839-N	злак_NOUN
БАЗИЛИК	127597-N	вид_NOUN::растение_NOUN
БАЗИЛИК	126051-N	дикий_ADJ::растение_NOUN
БАЗИЛИК	8140-N	садовый_ADJ::культура_NOUN
БАКАЛАВРИАТ	1617-N	высший_ADJ::образование_NOUN
БАКАЛАВРИАТ	141673-N	магистратура_NOUN
БАКАЛАВРИАТ	130011-N	послевузовский_ADJ::образование_NOUN
БАКАЛАВРИАТ	6449-N	средний_ADJ::профессиональный_ADJ::образование_NOUN
БАКАЛАВРИАТ	3793-N	образовательный_ADJ::программа_NOUN
БАКАЛАВРИАТ	1613-N	подготовка_NOUN::специалист_NOUN
БАКАЛАВРИАТ	8118-N	бакалавр_NOUN
БАКАЛАВРИАТ	6338-N	научно-исследовательский_ADJ::деятельность_NOUN
БАКАЛАВРИАТ	764-N	высший_ADJ::учебный_ADJ::заведение_NOUN
БАКАЛАВРИАТ	1614-N	специальность_NOUN
БАКЛАЖКА	111779-N	кухонный_ADJ::утварь_NOUN
БАКЛАЖКА	126838-N	кухонный_ADJ::посуда_NOUN
БАКЛАЖКА	4556-N	посуда_NOUN
БАКЛАЖКА	2513-N	посуда_NOUN
БАКЛАЖКА	134958-N	стеклянный_ADJ::посуда_NOUN
БАКЛАЖКА	108788-N	канистра_NOUN
