абхаз_NOUN	["106131-N", "106196-N", "106198-N"]
абхазец_NOUN	["100046-N", "139862-N"]
абхазец_NOUN	["106131-N", "106196-N", "106198-N"]
абхазия_NOUN	["105123-N", "1541-N"]
абхазка_NOUN	["100046-N", "139862-N"]
абхазка_NOUN	["106131-N", "106196-N", "106198-N"]
абхазский_ADJ::республика_NOUN	["105123-N", "1541-N"]
абхазский_ADJ::язык_NOUN	["148133-N", "148148-N"]
авангард_NOUN	["124282-N", "790-N"]
авангардный_ADJ::подразделение_NOUN	["124282-N", "790-N"]
авангардный_ADJ::часть_NOUN	["124282-N", "790-N"]
аванпост_NOUN	["115917-N", "117676-N"]
аванс_NOUN	["121697-N", "566-N"]
аванснать_ADJ::сумма_NOUN	["121697-N", "566-N"]
авансцена_NOUN	["107218-N", "2525-N"]
авансцена_NOUN	["106509-N", "109080-N"]
авантюризм_NOUN	["106476-N", "112995-N"]
авантюрнать_ADJ::литература_NOUN	["107662-N", "4488-N"]
авантюрнать_ADJ::проза_NOUN	["107662-N", "4488-N"]
авантюрный_ADJ::произведение_NOUN	["107662-N", "4488-N"]
авантюрность_NOUN	["119348-N", "119560-N", "120142-N", "120206-N", "150306-N"]
аварец_NOUN	["100046-N", "106131-N", "106196-N", "106197-N", "7739-N"]
аварийка_NOUN	["154-N", "9209-N"]
аварийный_ADJ::защита_NOUN	["106704-N", "111437-N", "114040-N", "139449-N"]
аварийный_ADJ::квартира_NOUN	["2526-N", "479-N", "9159-N"]
аварийный_ADJ::машина_NOUN	["154-N", "9209-N"]
аварийный_ADJ::техника_NOUN	["154-N", "9209-N"]
аварийно-ремонтный_ADJ::машина_NOUN	["154-N", "9209-N"]
аварийно-ремонтный_ADJ::техника_NOUN	["154-N", "9209-N"]
аварийно-ремонтный_ADJ::автомобиль_NOUN	["154-N", "9209-N"]
аварийный_ADJ::-_PUNCT::спасательный_ADJ::судно_NOUN	["132819-N", "169-N", "209-N"]
аварийный_ADJ::жилой_ADJ::помещение_NOUN	["2526-N", "479-N", "9159-N"]
аварийный_ADJ::жилье_NOUN	["2526-N", "479-N", "9159-N"]
аварийность_NOUN	["107583-N", "133199-N"]
аварийный_ADJ::жилищный_ADJ::фонд_NOUN	["2526-N", "479-N", "9159-N"]
аварийный_ADJ::жилой_ADJ::фонд_NOUN	["2526-N", "479-N", "9159-N"]
аварийный_ADJ::жилфонд_NOUN	["2526-N", "479-N", "9159-N"]
аварийный_ADJ::самописециальный_NOUN	["142138-N", "148702-N", "3648-N"]
аварийный_ADJ::самописециальный_NOUN	["143440-N", "143441-N"]
авария_NOUN::воздушный_ADJ::судно_NOUN	["154643-N", "4151-N", "7494-N"]
авария_NOUN::воздушный_ADJ::судно_NOUN	["112155-N", "130453-N"]
авария_NOUN::на_ADP::воздушный_ADJ::транспорт_NOUN	["154643-N", "4151-N", "7494-N"]
авария_NOUN::на_ADP::воздушный_ADJ::транспорт_NOUN	["112155-N", "130453-N"]
авария_NOUN::на_ADP::чернобыльский_ADJ::аэс_PROPN	["1005-N", "122137-N"]
авария_NOUN::самолет_NOUN	["154643-N", "4151-N", "7494-N"]
авария_NOUN::самолет_NOUN	["112155-N", "130453-N"]
аварка_NOUN	["100046-N", "106131-N", "106196-N", "106197-N", "7739-N"]
аварский_ADJ::язык_NOUN	["148133-N", "148148-N"]
август_NOUN	["106732-N", "139146-N"]
август_NOUN::месяц_NOUN	["106732-N", "139146-N"]
авеню_NOUN	["109194-N", "109215-N"]
авиабаза_NOUN	["1529-N", "796-N"]
авиабензин_NOUN	["133238-N", "145-N", "3675-N"]
авиавыставка_NOUN	["1728-N", "2358-N"]
авиадиспетчер_NOUN	["129838-N", "2550-N", "3698-N", "4993-N"]
авиазавод_NOUN	["121655-N", "57-N"]
авиаиндустрия_NOUN	["2282-N", "5357-N"]
авиакатастрофа_NOUN	["154643-N", "4151-N", "7494-N"]
авиакатастрофа_NOUN	["112155-N", "130453-N"]
авиакеросин_NOUN	["133238-N", "145-N", "3675-N"]
авиакомпания_NOUN	["168-N", "525-N"]
авиакомплекс_NOUN	["525-N", "847-N"]
авиаконсорциум_NOUN	["525-N", "847-N"]
авиаконструктор_NOUN	["129959-N", "134744-N"]
авиаконструктор_NOUN	["2391-N", "2393-N"]
авиаконцерн_NOUN	["525-N", "847-N"]
авиакосмическать_ADJ::выставка_NOUN	["1728-N", "2358-N"]
авиакосмическать_ADJ::отрасль_NOUN	["50-N", "7127-N"]
авиакосмическать_ADJ::промышленность_NOUN	["50-N", "7127-N"]
авиакосмический_ADJ::салон_NOUN	["1728-N", "2358-N"]
авиакрушение_NOUN	["154643-N", "4151-N", "7494-N"]
авиакрушение_NOUN	["112155-N", "130453-N"]
авиакрыло_NOUN	["137873-N", "2574-N"]
авиалайнер_NOUN	["128011-N", "129632-N", "144362-N", "212-N", "214-N"]
авиалесоохрана_NOUN	["135041-N", "6070-N"]
авиалесоохрана_NOUN	["140202-N", "3956-N", "6529-N"]
авиалесоохрать_ADJ::работа_NOUN	["135041-N", "6070-N"]
авиалесоохрать_ADJ::работа_NOUN	["140202-N", "3956-N", "6529-N"]
авианалет_NOUN	["135045-N", "1664-N", "4547-N"]
авианалет_NOUN	["111022-N", "113769-N"]
авианести_ADJ::корабль_NOUN	["146000-N", "3891-N"]
авианести_ADJ::корабль_NOUN	["209-N", "6615-N"]
авианести_ADJ::крейсер_NOUN	["146000-N", "3891-N"]
авианести_ADJ::крейсер_NOUN	["209-N", "6615-N"]
авианосец_NOUN	["146000-N", "3891-N"]
авианосец_NOUN	["209-N", "6615-N"]
авианосный_ADJ::судно_NOUN	["146000-N", "3891-N"]
авианосный_ADJ::судно_NOUN	["209-N", "6615-N"]
авиаобъединение_NOUN	["168-N", "525-N"]
авиаохрана_NOUN	["135041-N", "6070-N"]
авиаохрана_NOUN	["140202-N", "3956-N", "6529-N"]
авиаохирать_NOUN::лес_NOUN	["135041-N", "6070-N"]
авиаохирать_NOUN::лес_NOUN	["140202-N", "3956-N", "6529-N"]
авиапассажир_NOUN	["113128-N", "176-N"]
авиаперевозчик_NOUN	["168-N", "525-N"]
авиаполк_NOUN	["137873-N", "2574-N", "3395-N"]
авиапосылка_NOUN	["106554-N", "121379-N", "1713-N"]
авиапредприятие_NOUN	["168-N", "525-N"]
авиапроизводитель_NOUN	["525-N", "847-N"]
авиапроизводство_NOUN	["2282-N", "5357-N"]
авиапром_NOUN	["2282-N", "5357-N"]
авиапромышленность_NOUN	["2282-N", "5357-N"]
авиарейс_NOUN	["183-N", "2662-N"]
авиасалон_NOUN	["1728-N", "2358-N"]
авиастроение_NOUN	["2282-N", "5357-N"]
авиастроительный_ADJ::компания_NOUN	["525-N", "847-N"]
авиастроительный_ADJ::корпорация_NOUN	["525-N", "847-N"]
авиастроительный_ADJ::отрасль_NOUN	["2282-N", "5357-N"]
авиастроительный_ADJ::промышленность_NOUN	["2282-N", "5357-N"]
авиастроительный_ADJ::фирма_NOUN	["525-N", "847-N"]
авиастроительный_ADJ::предприятие_NOUN	["121655-N", "57-N"]
авиастроительный_ADJ::завод_NOUN	["121655-N", "57-N"]
авиастроительный_ADJ::комплекс_NOUN	["2282-N", "5357-N"]
авиатопливо_NOUN	["133238-N", "145-N", "3675-N"]
авиаторы_NOUN	["168-N", "525-N"]
авиатранспорт_NOUN	["130003-N", "51-N"]
авиаудар_NOUN	["135045-N", "1664-N", "4547-N"]
авиаудар_NOUN	["111022-N", "113769-N"]
авиаузел_NOUN	["148867-N", "189-N"]
авиафирма_NOUN	["168-N", "525-N"]
авиационный_ADJ::база_NOUN	["1529-N", "796-N"]
авиационный_ADJ::выставка_NOUN	["1728-N", "2358-N"]
авиационный_ADJ::катастрофа_NOUN	["154643-N", "4151-N", "7494-N"]
авиационный_ADJ::катастрофа_NOUN	["112155-N", "130453-N"]
авиационный_ADJ::компания_NOUN	["168-N", "525-N"]
авиационный_ADJ::корпорация_NOUN	["525-N", "847-N"]
авиационный_ADJ::навигация_NOUN	["111753-N", "234-N"]
авиационный_ADJ::организация_NOUN	["168-N", "525-N"]
авиационный_ADJ::отрасль_NOUN	["2282-N", "5357-N"]
авиационный_ADJ::охрана_NOUN::лес_NOUN	["135041-N", "6070-N"]
авиационный_ADJ::охрана_NOUN::лес_NOUN	["140202-N", "3956-N", "6529-N"]
авиационный_ADJ::промышленность_NOUN	["2282-N", "5357-N"]
авиационный_ADJ::фирма_NOUN	["525-N", "847-N"]
авиационний_ADJ::-_PUNCT::космический_ADJ::отрасль_NOUN	["50-N", "7127-N"]
авиационний_ADJ::-_PUNCT::космический_ADJ::комплекс_NOUN	["50-N", "7127-N"]
авиационний_ADJ::-_PUNCT::космический_ADJ::салон_NOUN	["1728-N", "2358-N"]
авиационний_ADJ::-_PUNCT::производственный_ADJ::объединение_NOUN	["525-N", "847-N"]
авиационний_ADJ::-_PUNCT::производственный_ADJ::предприятие_NOUN	["121655-N", "57-N"]
авиационний_ADJ::-_PUNCT::промышленный_ADJ::корпорация_NOUN	["525-N", "847-N"]
авиационно_ADJ::-_PUNCT::спортивный_ADJ::организация_NOUN	["1624-N", "7141-N"]
авиационный_ADJ::крыло_NOUN	["137873-N", "2574-N"]
авиационный_ADJ::предприятие_NOUN	["168-N", "525-N"]
авиационный_ADJ::производственный_ADJ::объединение_NOUN	["525-N", "847-N"]
авиационный_ADJ::производственный_ADJ::предприятие_NOUN	["121655-N", "57-N"]
авиационный_ADJ::производство_NOUN	["2282-N", "5357-N"]
авиационный_ADJ::промышленный_ADJ::объединение_NOUN	["525-N", "847-N"]
авиационный_ADJ::топливо_NOUN	["133238-N", "145-N", "3675-N"]
авиационный_ADJ::транспортный_ADJ::предприятие_NOUN	["168-N", "525-N"]
авиационный_ADJ::чартерный_ADJ::перевозка_NOUN	["170-N", "198-N", "4051-N", "6070-N"]
авиационный_ADJ::ангар_NOUN	["6690-N", "9155-N"]
авиационный_ADJ::диспетчер_NOUN	["129838-N", "2550-N", "3698-N", "4993-N"]
авиационный_ADJ::завод_NOUN	["121655-N", "57-N"]
авиационный_ADJ::керосин_NOUN	["133238-N", "145-N", "3675-N"]
авиационный_ADJ::комплекс_NOUN	["2282-N", "5357-N"]
авиационный_ADJ::консорциум_NOUN	["525-N", "847-N"]
авиационный_ADJ::конструктор_NOUN	["129959-N", "134744-N"]
авиационный_ADJ::конструктор_NOUN	["2391-N", "2393-N"]
авиационный_ADJ::концерн_NOUN	["525-N", "847-N"]
авиационный_ADJ::налет_NOUN	["135045-N", "1664-N", "4547-N"]
авиационный_ADJ::налет_NOUN	["111022-N", "113769-N"]
авиационный_ADJ::перевозчик_NOUN	["168-N", "525-N"]
авиационный_ADJ::полк_NOUN	["137873-N", "2574-N", "3395-N"]
авиационный_ADJ::промышленный_ADJ::комплекс_NOUN	["2282-N", "5357-N"]
авиационный_ADJ::рейс_NOUN	["183-N", "2662-N"]
авиационный_ADJ::салон_NOUN	["1728-N", "2358-N"]
авиационный_ADJ::транспорт_NOUN	["130003-N", "51-N"]
авиационный_ADJ::узел_NOUN	["148867-N", "189-N"]
авиационный_ADJ::чартер_NOUN	["170-N", "198-N", "4051-N", "6070-N"]
авиаэскадрилья_NOUN	["124282-N", "790-N"]
авиньон_NOUN	["123680-N", "145516-N", "151357-N", "242-N", "8247-N"]
авокадо_NOUN	["107956-N", "121680-N", "144172-N", "144309-N", "988-N"]
авокадо_NOUN	["106944-N", "109478-N"]
авокадо_NOUN	["354-N", "8534-N"]
авоська_NOUN	["107038-N", "107118-N"]
австралийский_ADJ::доллар_NOUN	["1338-N", "566-N"]
австралийский_ADJ::союз_NOUN	["2062-N", "445-N"]
австралийский_ADJ::штат_NOUN::виктория_NOUN	["138808-N", "143381-N"]
австралия_NOUN	["2062-N", "445-N"]
австралия_NOUN	["105334-N", "445-N"]
австралия_NOUN	["3224-N", "6040-N"]
австралия_NOUN::и_CCONJ::океание_NOUN	["100077-N", "105138-N"]
австрало_VERB::-азиатский_ADJ::средиземный_ADJ::море_NOUN	["241-N", "2412-N"]
австриец_NOUN	["100046-N", "139862-N"]
австриец_NOUN	["105336-N", "132681-N", "369-N"]
австрийка_NOUN	["100046-N", "139862-N"]
австрийка_NOUN	["105336-N", "132681-N", "369-N"]
австрийский_ADJ::республика_NOUN	["105334-N", "142193-N", "2062-N", "445-N"]
австрийский_ADJ::столица_NOUN	["151357-N", "242-N", "3208-N"]
австрия_NOUN	["105334-N", "142193-N", "2062-N", "445-N"]
австро-венгерский_ADJ::империя_NOUN	["105559-N", "445-N"]
австро-венгрия_NOUN	["105559-N", "445-N"]
авто_NOUN::сигнализация_NOUN	["142307-N", "145951-N", "2653-N", "4462-N", "5351-N"]
автобаза_NOUN	["157-N", "168-N"]
автобензин_NOUN	["145-N", "146-N", "146372-N", "151259-N", "153-N", "3916-N", "3925-N", "8462-N"]
автобронетанковый_ADJ::войска_NOUN	["3546-N", "788-N"]
автобус_NOUN::паз_NOUN	["138593-N", "8217-N"]
автобус_NOUN::паз_NOUN	["144362-N", "154-N", "156-N"]
автобуснать_ADJ::остановка_NOUN	["106619-N", "142148-N"]
автобуснать_ADJ::станция_NOUN	["109832-N", "128057-N", "148867-N", "3942-N"]
автобуснать_ADJ::станция_NOUN	["157-N", "168-N"]
автобусный_ADJ::парк_NOUN	["157-N", "168-N"]
автобусный_ADJ::транспорт_NOUN	["130003-N", "155-N", "179-N"]
автобусный_ADJ::транспорт_NOUN	["174-N", "3488-N"]
автобусостроение_NOUN	["2282-N", "5357-N"]
автобусостроение_NOUN	["112095-N", "467-N", "4919-N"]
автоваз_NOUN	["121655-N", "2838-N"]
автовождение_NOUN	["106614-N", "111753-N"]
автовокзал_NOUN	["109832-N", "128057-N", "148867-N", "3942-N"]
автовокзал_NOUN	["157-N", "168-N"]
автовор_NOUN	["115323-N", "116795-N", "639-N"]
автовыставка_NOUN	["143817-N", "144540-N", "2302-N"]
автовыставка_NOUN	["120748-N", "6432-N"]
автовышка_NOUN	["154-N", "9209-N"]
автовышка_NOUN	["113117-N", "2320-N"]
автогидроподъемник_NOUN	["154-N", "9209-N"]
автогидроподъемник_NOUN	["113117-N", "2320-N"]
автогонщик_NOUN	["112547-N", "150555-N", "161-N", "1626-N"]
автогонщица_NOUN	["112547-N", "150555-N", "161-N", "1626-N"]
автогражданка_NOUN	["136521-N", "9269-N"]
автогражданка_NOUN	["133141-N", "1993-N"]
автогрейдер_NOUN	["106555-N", "112197-N", "132301-N", "3203-N", "5547-N", "7309-N"]
автодом_NOUN	["135620-N", "163-N", "4968-N"]
автодорожный_ADJ::станция_NOUN	["109832-N", "128057-N", "148867-N", "3942-N"]
автодорожный_ADJ::станция_NOUN	["157-N", "168-N"]
автодорожный_ADJ::движение_NOUN	["106587-N", "135044-N"]
автодорожный_ADJ::движение_NOUN	["106939-N", "170-N"]
автодром_NOUN	["107218-N", "2525-N"]
автозаправщик_NOUN	["107590-N", "163-N", "7468-N", "9209-N", "9782-N"]
автозапчасти_NOUN	["107496-N", "129895-N", "2653-N"]
автозапчасти_NOUN	["466-N", "5297-N"]
автоиндустрия_NOUN	["2282-N", "5357-N"]
автоиндустрия_NOUN	["112095-N", "467-N", "4919-N"]
автоинспекция_NOUN	["117462-N", "135520-N", "3630-N"]
автокаско_NOUN	["136521-N", "144779-N", "9269-N"]
автокатафалк_NOUN	["154-N", "9209-N"]
автоклав_NOUN	["4435-N", "8061-N"]
автоклавирование_NOUN	["137819-N", "4688-N", "9880-N"]
автоколонна_NOUN	["106555-N", "169-N"]
автоколонна_NOUN	["108660-N", "145634-N"]
автоколонна_NOUN	["157-N", "168-N"]
автоконцерн_NOUN	["525-N", "847-N"]
автокран_NOUN	["132301-N", "2318-N", "2319-N"]
автокран_NOUN	["154-N", "9209-N"]
автолавка_NOUN	["3946-N", "3947-N"]
автолавка_NOUN	["135620-N", "163-N", "4968-N"]
автолестница_NOUN	["3950-N", "9208-N", "9209-N"]
автомагазин_NOUN	["3946-N", "3947-N"]
автомагазин_NOUN	["135620-N", "163-N", "4968-N"]
автомагнитола_NOUN	["113951-N", "2686-N", "4159-N"]
автомагнитола_NOUN	["114436-N", "8689-N", "8882-N"]
автомастерская_NOUN	["106622-N", "157-N", "2878-N"]
автомастерская_NOUN	["2573-N", "525-N"]
автомат_NOUN::моментальный_ADJ::оплата_NOUN	["152172-N", "152208-N", "152213-N", "152226-N"]
автоматизация_NOUN::банковский_ADJ::деятельность_NOUN	["152250-N", "924-N"]
автоматизация_NOUN::производство_NOUN	["152250-N", "924-N"]
автоматизация_NOUN::труд_NOUN	["152250-N", "924-N"]
автоматизировать_VERB::обработка_NOUN::информация_NOUN	["5474-N", "853-N", "854-N"]
автоматизировать_VERB::обработка_NOUN::информация_NOUN	["106534-N", "145152-N"]
автоматизировать_VERB::проектирование_NOUN	["3429-N", "5474-N", "853-N"]
автоматизировать_VERB::проектирование_NOUN	["111625-N", "112124-N", "119670-N"]
автоматизировать_VERB::инженерный_ADJ::разработка_NOUN	["148785-N", "513-N"]
автоматизировать_VERB::инженерный_ADJ::разработка_NOUN	["7148-N", "924-N"]
автоматизированный_VERB::прием_NOUN::платеж_NOUN	["124852-N", "1317-N", "152244-N"]
автоматизм_NOUN	["119343-N", "150306-N"]
автоматический_ADJ::винтовка_NOUN	["108538-N", "4213-N", "4290-N", "7597-N", "8516-N"]
автоматический_ADJ::камера_NOUN::хранение_NOUN	["106625-N", "3265-N"]
автоматический_ADJ::камера_NOUN::хранение_NOUN	["106451-N", "106573-N"]
автоматический_ADJ::коробка_NOUN	["106555-N", "110804-N", "128073-N", "9787-N"]
автоматический_ADJ::коробка_NOUN::передача_NOUN	["106555-N", "110804-N", "128073-N", "9787-N"]
автоматический_ADJ::коробка_NOUN::переключение_NOUN::передача_NOUN	["106555-N", "110804-N", "128073-N", "9787-N"]
автоматический_NOUN::кппа_NOUN	["106555-N", "110804-N", "128073-N", "9787-N"]
автоматический_ADJ::обработка_NOUN::информация_NOUN	["5474-N", "853-N", "854-N"]
автоматический_ADJ::обработка_NOUN::информация_NOUN	["106534-N", "145152-N"]
автоматический_ADJ::информатор_NOUN	["106553-N", "106555-N", "149201-N", "510-N"]
автоматический_ADJ::пистолет_NOUN	["146856-N", "2783-N", "7597-N", "8516-N"]
автоматичность_NOUN	["119343-N", "150306-N"]
автоматный_ADJ::очередь_NOUN	["148230-N", "2465-N"]
автоматный_ADJ::стрельба_NOUN	["148230-N", "2465-N"]
автоматный_ADJ::обстрел_NOUN	["148230-N", "2465-N"]
автоматный_ADJ::огонь_NOUN	["148230-N", "2465-N"]
автомеханик_NOUN	["110125-N", "111590-N"]
автомеханик_NOUN	["110149-N", "134745-N"]
автомобилестроение_NOUN	["1221-N", "467-N"]
автомобиль_NOUN::mini_X	["132381-N", "132530-N", "154-N", "162-N", "4420-N"]
автомобиль_NOUN::аварийный_ADJ::служба_NOUN	["154-N", "9209-N"]
автомобиль_NOUN::газель_NOUN	["138403-N", "138593-N", "154-N", "8217-N"]
автомобиль_NOUN::кадиллак_ADV	["138593-N", "8217-N"]
автомобиль_NOUN::кадиллак_ADV	["154-N", "4029-N"]
автомобиль_NOUN::мазд_NOUN	["138593-N", "8217-N"]
автомобиль_NOUN::мазд_NOUN	["154-N", "4029-N"]
автомобиль_NOUN::марка_NOUN::газель_NOUN	["138403-N", "138593-N", "154-N", "8217-N"]
автомобиль_NOUN::москвич_NOUN	["138593-N", "8217-N"]
автомобиль_NOUN::москвич_NOUN	["132381-N", "132530-N", "154-N", "162-N", "4420-N"]
автомобиль_NOUN::нив_ADJ	["138471-N", "138593-N", "162-N", "8217-N"]
автомобиль_NOUN::пикап_NOUN	["154-N", "4029-N"]
автомобиль_NOUN::повышать_ADJ::проходимость_NOUN	["154-N", "4029-N"]
автомобиль_NOUN::реанимация_NOUN	["5180-N", "6034-N"]
автомобиль_NOUN::седан_VERB	["132381-N", "132530-N", "154-N", "162-N", "4420-N"]
автомобиль_NOUN::ситроен_VERB	["138593-N", "8217-N"]
автомобиль_NOUN::ситроен_VERB	["130434-N", "154-N"]
автомобиль_NOUN::фольксвагать_NOUN	["138593-N", "8217-N"]
автомобиль_NOUN::фольксвагать_NOUN	["154-N", "4029-N"]
автомобильный_ADJ::газозаправочный_ADJ::станция_NOUN	["2878-N", "3733-N"]
автомобильный_ADJ::колонна_NOUN	["106555-N", "169-N"]
автомобильный_ADJ::колонна_NOUN	["108660-N", "145634-N"]
автомобильный_ADJ::компания_NOUN	["525-N", "847-N"]
автомобильный_ADJ::мойка_NOUN	["106622-N", "157-N", "2878-N"]
автомобильный_ADJ::отрасль_NOUN	["2282-N", "5357-N"]
автомобильный_ADJ::отрасль_NOUN	["112095-N", "467-N", "4919-N"]
автомобильный_ADJ::пробка_NOUN	["112324-N", "116224-N"]
автомобильный_ADJ::промышленность_NOUN	["2282-N", "5357-N"]
автомобильный_ADJ::промышленность_NOUN	["112095-N", "467-N", "4919-N"]
автомобильный_ADJ::сигнализация_NOUN	["142307-N", "145951-N", "2653-N", "4462-N", "5351-N"]
автомобильный_ADJ::станция_NOUN	["157-N", "168-N"]
автомобильный_ADJ::трансмиссия_NOUN	["106555-N", "134084-N"]
автомобильный_ADJ::трансмиссия_NOUN	["143440-N", "2653-N"]
автомобильной_ADJ::движение_NOUN	["106587-N", "135044-N"]
автомобильной_ADJ::движение_NOUN	["106939-N", "170-N"]
автомобильной_ADJ::производство_NOUN	["1221-N", "467-N"]
автомобильной_ADJ::хозяйство_NOUN	["157-N", "168-N"]
автомобильный_ADJ::выброс_NOUN	["124167-N", "144050-N", "2889-N", "75-N"]
автомобильный_ADJ::выброс_NOUN	["107692-N", "114519-N"]
автомобильный_ADJ::выброс_NOUN	["108870-N", "110908-N"]
автомобильный_ADJ::запчасть_VERB	["107496-N", "129895-N", "2653-N"]
автомобильный_ADJ::запчасть_VERB	["466-N", "5297-N"]
автомобильный_ADJ::бензин_NOUN	["145-N", "146-N", "146372-N", "151259-N", "153-N", "3916-N", "3925-N", "8462-N"]
автомобильный_NOUN::вокзал_VERB	["109832-N", "128057-N", "148867-N", "3942-N"]
автомобильный_NOUN::вокзал_VERB	["157-N", "168-N"]
автомобильный_ADJ::двигатель_NOUN	["143440-N", "2653-N"]
автомобильный_ADJ::двигатель_NOUN	["106555-N", "2100-N", "5951-N"]
автомобильный_ADJ::затор_NOUN	["112324-N", "116224-N"]
автомобильный_ADJ::концерн_NOUN	["525-N", "847-N"]
автомобильный_ADJ::кран_NOUN	["132301-N", "2318-N", "2319-N"]
автомобильный_ADJ::кран_NOUN	["154-N", "9209-N"]
автомобильный_ADJ::мотор_NOUN	["143440-N", "2653-N"]
автомобильный_ADJ::мотор_NOUN	["106555-N", "2100-N", "5951-N"]
автомобильный_ADJ::парк_NOUN	["157-N", "168-N"]
автомобильный_ADJ::поезд_NOUN	["132349-N", "140239-N", "4968-N"]
автомобильный_ADJ::рынок_NOUN	["1233-N", "2079-N"]
автомобильный_ADJ::салон_NOUN	["143817-N", "144540-N", "2302-N"]
автомобильный_ADJ::салон_NOUN	["120748-N", "6432-N"]
автомобильный_ADJ::спорт_NOUN	["8741-N", "9290-N"]
автомобильный_ADJ::транспорт_NOUN::общий_ADJ::пользование_NOUN	["130003-N", "155-N", "179-N"]
автомобильный_ADJ::транспорт_NOUN::общий_ADJ::пользование_NOUN	["174-N", "3488-N"]
автомобильный_ADJ::угон_NOUN	["116787-N", "4131-N"]
автомобильный_ADJ::угон_NOUN	["637-N", "7334-N"]
